FIRE_YEAR,LONGITUDE,LATITUDE,intensity
2009,-121.8412,49.4418,0
2009,-121.8409,49.4077,0.009
2009,-121.8408,49.4314,0
2009,-121.8407,49.4319,0
2009,-121.8404,49.4297,0.009
2009,-121.8399,49.4291,0
2009,-121.8375,49.0705,0
2009,-121.8375,49.0713,0
2009,-121.8371,50.8691,1.6
2009,-121.837,49.0715,0
2009,-121.8365,50.7656,0.99
2009,-121.8349,49.4968,0
2009,-121.8345,49.346,0
2009,-121.8342,49.3457,0
2009,-121.8334,49.2698,0
2009,-121.8314,56.739,0
2009,-121.8291,54.0472,0
2009,-121.8284,50.8203,0
2009,-121.8276,52.4923,0
2009,-121.8268,52.2172,0.009
2009,-121.8264,49.6007,0
2009,-121.8263,49.6009,0
2009,-121.8262,49.6005,0
2009,-121.8261,49.5775,0
2009,-121.8261,51.9685,0.009
2009,-121.826,49.3284,0
2009,-121.826,49.5776,0
2009,-121.8255,49.5772,0
2009,-121.8254,49.577,0
2009,-121.8245,49.6079,0
2009,-121.8243,49.5913,0
2009,-121.8242,49.5765,0
2009,-121.8242,49.6083,0
2009,-121.8235,52.2084,0
2009,-121.8212,49.0059,0
2009,-121.8212,49.2103,0
2009,-121.8211,49.5743,0
2009,-121.821,49.576,0
2009,-121.8197,49.575,0
2009,-121.8176,49.5737,0
2009,-121.8171,49.5732,0
2009,-121.8169,49.659,0.7
2009,-121.8134,52.1468,1
2009,-121.8133,49.5715,0
2009,-121.8121,49.5708,0
2009,-121.812,56.5272,14.6
2009,-121.8114,49.5706,0
2009,-121.8101,49.5702,0
2009,-121.81,49.259,0
2009,-121.81,50.6686,0.009
2009,-121.8096,49.3333,0
2009,-121.8095,49.5691,0
2009,-121.8094,49.569,0
2009,-121.8094,52.6342,0.1
2009,-121.8093,49.117,0
2009,-121.8093,50.6651,0.009
2009,-121.8085,49.56,0
2009,-121.8074,49.0919,0.1
2009,-121.8056,50.6694,0.009
2009,-121.8056,50.9285,0.001
2009,-121.8048,50.6695,0.009
2009,-121.8037,49.1006,0
2009,-121.8035,53.8098,0.009
2009,-121.8025,49.2971,0
2009,-121.8023,50.6634,0
2009,-121.8,50.0667,0
2009,-121.8,50.56,0
2009,-121.7941,49.5485,0
2009,-121.7882,51.8671,0.009
2009,-121.7857,50.9972,0
2009,-121.7838,49.2812,0
2009,-121.783,49.417,0
2009,-121.7782,49.4395,0
2009,-121.7781,49.4395,0
2009,-121.7768,49.0758,0.009
2009,-121.7766,50.4592,2023
2009,-121.7764,49.4125,0
2009,-121.7744,49.1769,0
2009,-121.7731,49.0868,0
2009,-121.7731,51.062,0
2009,-121.7722,49.3081,0
2009,-121.7713,51.3043,0.4
2009,-121.77,49.076,0
2009,-121.7693,49.0766,0
2009,-121.7693,49.204,0
2009,-121.7692,49.5094,0
2009,-121.7684,49.5096,0
2009,-121.7684,49.5206,0
2009,-121.7683,49.5182,0
2009,-121.7679,49.5088,0
2009,-121.7678,49.5026,0
2009,-121.7678,49.5063,0
2009,-121.7678,49.5185,0
2009,-121.7677,49.5204,0
2009,-121.7677,50.5349,0.1
2009,-121.7676,49.5129,0
2009,-121.7676,49.5133,0
2009,-121.7675,49.5148,0
2009,-121.7675,49.5168,0
2009,-121.7673,49.5182,0
2009,-121.7672,49.5183,0
2009,-121.7671,49.5119,0
2009,-121.7671,49.5184,0
2009,-121.7669,49.5177,0
2009,-121.7668,49.5219,0
2009,-121.7667,49.5222,0
2009,-121.766,49.5124,0
2009,-121.7656,49.4672,0
2009,-121.7649,50.4261,60
2009,-121.7641,50.442,0.6
2009,-121.7629,49.5237,0
2009,-121.7629,49.5288,0
2009,-121.7625,49.9894,0
2009,-121.7623,49.1637,0
2009,-121.76220000000001,49.2647,0
2009,-121.7619,49.5367,0
2009,-121.7619,49.9851,0
2009,-121.7616,49.5365,0
2009,-121.7609,49.4157,0
2009,-121.7608,49.9852,0
2009,-121.7601,49.9851,0
2009,-121.7588,49.3972,0
2009,-121.7588,50.5335,0.1
2009,-121.7553,50.6883,0.4
2009,-121.7522,49.1874,0
2009,-121.75,49.4167,0
2009,-121.7486,49.3914,0
2009,-121.7422,55.8329,0.009
2009,-121.7418,55.5052,0.009
2009,-121.7395,53.739,0.009
2009,-121.7373,52.3651,0.009
2009,-121.7351,49.1823,0
2009,-121.7346,53.756,0.009
2009,-121.7331,50.0037,0
2009,-121.7269,49.0764,0.009
2009,-121.7262,49.0776,0
2009,-121.7261,49.0784,0
2009,-121.7221,51.8842,0.009
2009,-121.72,56.6522,0.009
2009,-121.7196,50.858,15
2009,-121.7188,49.8947,0.04
2009,-121.7179,52.4102,0.009
2009,-121.7172,55.8352,0.3
2009,-121.7129,49.0771,0
2009,-121.7113,49.0777,0
2009,-121.7111,55.4822,0.002
2009,-121.7098,49.0779,0
2009,-121.7081,49.0786,0
2009,-121.708,49.086,0
2009,-121.7072,50.4989,0.009
2009,-121.7038,49.0732,0
2009,-121.7037,50.382,0.009
2009,-121.7034,49.063,0
2009,-121.7014,51.609,51
2009,-121.6981,54.0979,0
2009,-121.6965,49.0948,0.009
2009,-121.6938,51.0299,140
2009,-121.6933,49.087,0
2009,-121.6927,50.8339,0.009
2009,-121.692,49.0827,0.009
2009,-121.6903,49.0875,0
2009,-121.6899,50.4383,0.2
2009,-121.6895,50.44,0
2009,-121.6886,49.085,0
2009,-121.6878,49.0884,0
2009,-121.6851,55.8386,3
2009,-121.6847,55.8363,2
2009,-121.6844,50.3813,0.99
2009,-121.6833,51.95,0.009
2009,-121.6831,49.0849,0
2009,-121.683,49.0849,0
2009,-121.6827,49.0922,0
2009,-121.682,49.0928,0
2009,-121.68,50.0135,0
2009,-121.6795,50.0129,0
2009,-121.6764,50.0119,0
2009,-121.6763,52.5416,0
2009,-121.6725,52.4046,0.009
2009,-121.6724,49.1834,0
2009,-121.6724,52.4047,0.009
2009,-121.6717,51.922,0.95
2009,-121.6713,51.781,0
2009,-121.6708,51.701,0.009
2009,-121.6697,49.1411,0.009
2009,-121.6691,50.0093,0
2009,-121.669,50.0094,0
2009,-121.6689,52.3435,0
2009,-121.6644,49.149,0.009
2009,-121.6636,55.8144,0.2
2009,-121.6623,52.509,0
2009,-121.66,51.5777,0.72
2009,-121.6585,50.1689,0.009
2009,-121.6564,49.1023,0
2009,-121.656,49.1909,0
2009,-121.6548,50.3033,0.009
2009,-121.6548,51.2357,3.6
2009,-121.6545,52.1006,0.009
2009,-121.6536,49.1019,0
2009,-121.6536,50.4312,0.009
2009,-121.6527,51.5177,0.009
2009,-121.6527,52.2907,0
2009,-121.6516,49.9658,0.2
2009,-121.6503,49.1094,0
2009,-121.6484,50.0086,0
2009,-121.6483,49.1064,0
2009,-121.6483,49.1065,0
2009,-121.6479,55.8189,2.1
2009,-121.6469,52.9824,0.009
2009,-121.6459,54.2492,0.01
2009,-121.6441,50.4712,0.1
2009,-121.6419,49.1068,0
2009,-121.6412,54.1551,0.109
2009,-121.6404,50.3045,0.1
2009,-121.6404,50.3046,0.2
2009,-121.6402,49.1038,0
2009,-121.6388,49.1074,0
2009,-121.6377,51.4876,0.009
2009,-121.6359,52.48,0.009
2009,-121.6338,52.1233,0.5
2009,-121.6334,49.1003,0
2009,-121.632,49.1116,0
2009,-121.6315,55.6707,0.2
2009,-121.6314,49.1118,0
2009,-121.6305,49.2011,0
2009,-121.6301,50.1705,0
2009,-121.6297,49.2831,0
2009,-121.6292,49.0994,0
2009,-121.6283,50.819,0.1
2009,-121.6279,50.2805,19
2009,-121.6253,51.0642,0.009
2009,-121.6219,50.2338,0.01
2009,-121.6219,50.4797,0.009
2009,-121.6217,50.4808,0.009
2009,-121.6213,55.5237,0.009
2009,-121.6194,49.0857,0.009
2009,-121.6188,49.1148,0
2009,-121.6182,49.3457,0
2009,-121.617,54.1782,0.009
2009,-121.6148,49.9006,0
2009,-121.6143,49.9012,0
2009,-121.6114,51.2116,0.009
2009,-121.6103,50.7967,0.009
2009,-121.6095,49.0918,0
2009,-121.6085,49.0901,0
2009,-121.6084,49.2524,0
2009,-121.6082,49.2528,0
2009,-121.6076,49.3372,0.009
2009,-121.6073,51.1603,0.009
2009,-121.6072,50.724,0
2009,-121.607,49.1212,0
2009,-121.6067,49.0898,0
2009,-121.606,50.2853,3
2009,-121.6051,49.2172,0
2009,-121.6049,49.1221,0
2009,-121.6046,49.2283,0
2009,-121.6036,49.2375,0
2009,-121.6034,49.2385,0
2009,-121.6034,49.2429,0
2009,-121.6033,49.2428,0
2009,-121.6032,49.2462,0
2009,-121.6032,49.2889,0
2009,-121.6028,50.0038,0
2009,-121.6026,49.2396,0
2009,-121.6023,49.2392,0
2009,-121.6019,49.234,0
2009,-121.6019,49.2834,0
2009,-121.6014,49.1108,0
2009,-121.5971,50.1269,0.009
2009,-121.5967,52.3613,0.009
2009,-121.5953,52.2862,0.009
2009,-121.5947,49.3608,0
2009,-121.5943,50.4173,0.009
2009,-121.5937,50.2649,0
2009,-121.5913,55.5382,0.009
2009,-121.59,50.2194,55
2009,-121.59,54.1504,0
2009,-121.589,52.4919,0.009
2009,-121.5886,49.0939,0.009
2009,-121.5872,55.5908,0.3
2009,-121.5872,55.5921,0.09
2009,-121.5866,50.2219,0.5
2009,-121.5843,49.1251,0
2009,-121.5842,50.2667,2.3
2009,-121.584,55.6419,0
2009,-121.5833,51.0833,0.009
2009,-121.5833,51.6353,0
2009,-121.5827,52.3702,0.009
2009,-121.5813,50.4598,0.1
2009,-121.5804,52.0785,2.1
2009,-121.5794,49.1261,0
2009,-121.5793,49.1256,0
2009,-121.5791,49.091,0
2009,-121.577,56.4525,6.1
2009,-121.5762,49.1259,0
2009,-121.5761,50.456,0.009
2009,-121.5752,49.9691,0.009
2009,-121.5745,50.2622,0.009
2009,-121.574,49.1267,0
2009,-121.5736,51.2584,0.2
2009,-121.5734,50.1849,0
2009,-121.5734,55.6034,1.3
2009,-121.5713,51.8392,0.009
2009,-121.571,50.2664,187
2009,-121.5699,49.3561,0
2009,-121.5697,56.1967,0
2009,-121.569,52.4074,0.009
2009,-121.5689,50.8191,150
2009,-121.5687,50.0017,0
2009,-121.5649,51.8735,0.009
2009,-121.5641,49.127,0
2009,-121.5639,52.3064,0.9
2009,-121.5634,55.6263,11
2009,-121.5609,50.1298,1.1
2009,-121.5609,51.1025,0.4
2009,-121.5609,51.3795,0.009
2009,-121.5587,56.1908,0
2009,-121.5566,49.9484,0
2009,-121.5564,52.5579,0.1
2009,-121.5547,56.2083,0
2009,-121.5521,50.424,0.009
2009,-121.5516,49.9967,0
2009,-121.5506,52.3015,0.009
2009,-121.5476,49.1029,0
2009,-121.5472,49.102,0
2009,-121.545,49.0785,0.009
2009,-121.5421,49.0832,0.009
2009,-121.5417,50.2582,0.99
2009,-121.5378,52.6538,0.009
2009,-121.5366,49.0919,0
2009,-121.5366,49.1032,0
2009,-121.5361,51.205,0
2009,-121.5322,49.1056,0
2009,-121.5314,50.2589,0
2009,-121.5275,56.235,0.5
2009,-121.5271,49.108,0.009
2009,-121.5264,56.1801,0
2009,-121.5262,49.0355,0
2009,-121.5229,51.8415,0.2
2009,-121.5186,51.1906,0.009
2009,-121.5185,49.1451,0.009
2009,-121.5183,50.735,0.5
2009,-121.5174,49.5209,0
2009,-121.517,51.8648,0.009
2009,-121.5169,49.0796,0.009
2009,-121.5167,50.25,0
2009,-121.5167,51.2333,0.001
2009,-121.5159,49.8403,0
2009,-121.5147,49.1177,0.009
2009,-121.514,49.9912,0.2
2009,-121.5108,52.6014,0.09
2009,-121.5083,49.376,0.009
2009,-121.5077,53.8318,0.009
2009,-121.5059,49.3758,0.009
2009,-121.5051,50.2441,0
2009,-121.5038,49.07,0.009
2009,-121.5026,51.2396,0.009
2009,-121.5018,49.068600000000004,0.009
2009,-121.5002,55.808,0.6
2009,-121.4994,49.0622,3
2009,-121.4989,55.7788,0
2009,-121.4976,50.2664,0.009
2009,-121.4963,49.0749,0.009
2009,-121.4962,56.2,170
2009,-121.495,50.8617,1.3
2009,-121.4932,49.0619,0.009
2009,-121.4914,49.0801,0.009
2009,-121.491,49.7169,0.009
2009,-121.491,51.2134,0.009
2009,-121.4885,49.0622,0.009
2009,-121.4861,49.7144,0.009
2009,-121.4858,51.2445,0.009
2009,-121.4856,52.1385,0.009
2009,-121.4843,56.2404,0
2009,-121.4841,49.9625,0
2009,-121.4841,51.769,0.2
2009,-121.4839,51.8273,0.6
2009,-121.4834,50.0336,0.4
2009,-121.4834,50.0337,0.6
2009,-121.4834,51.6346,0
2009,-121.4833,50.6333,0
2009,-121.4833,50.6667,0
2009,-121.4826,51.2465,0
2009,-121.4816,51.2482,0.009
2009,-121.4809,51.8269,0.009
2009,-121.4796,56.2075,0
2009,-121.4756,49.0945,0
2009,-121.4741,51.2313,0.009
2009,-121.4738,49.3518,0
2009,-121.4721,49.6822,0
2009,-121.4713,49.062,0.009
2009,-121.4683,51.8083,0.009
2009,-121.4668,51.3871,0.009
2009,-121.466,51.4141,0.009
2009,-121.4655,51.849,0.09
2009,-121.4654,49.9382,0
2009,-121.4647,56.2133,0
2009,-121.4639,51.3991,0.009
2009,-121.4638,51.3992,0.009
2009,-121.4622,49.3904,0
2009,-121.4607,49.427,0
2009,-121.46,51.95,0.001
2009,-121.4595,49.0508,0.009
2009,-121.4593,49.7061,1
2009,-121.4579,49.0625,0.009
2009,-121.4572,49.6579,31.8
2009,-121.4563,49.9982,0
2009,-121.4544,49.4227,0.009
2009,-121.454,55.2347,0.009
2009,-121.4538,49.8931,0
2009,-121.4514,49.0678,0.009
2009,-121.4511,49.0617,0.009
2009,-121.4508,52.4274,0.009
2009,-121.45,53.13,0
2009,-121.4489,56.2156,18
2009,-121.4482,49.0361,0.1
2009,-121.4475,51.9264,0.009
2009,-121.4464,49.1416,0.009
2009,-121.4456,49.6913,7
2009,-121.4442,49.3395,0
2009,-121.4437,49.9088,2
2009,-121.4415,49.909,0
2009,-121.4413,49.378,0
2009,-121.441,49.1551,0.009
2009,-121.4391,49.9108,0.1
2009,-121.439,49.1295,0.009
2009,-121.4386,51.7401,0.4
2009,-121.4384,49.0911,0
2009,-121.4368,49.2463,0
2009,-121.4353,52.0397,2
2009,-121.4333,55.1333,0
2009,-121.4321,50.9029,0
2009,-121.4319,49.0361,0.018
2009,-121.4317,49.4919,0.5
2009,-121.4308,50.7321,0.009
2009,-121.43,49.86,0
2009,-121.4294,51.4611,0.92
2009,-121.4293,51.396,0.009
2009,-121.4279,49.9696,0
2009,-121.4251,51.4173,0.009
2009,-121.4229,50.1856,0.4
2009,-121.4226,49.4893,0
2009,-121.4219,51.4687,0.009
2009,-121.4195,51.0244,1.3
2009,-121.4188,51.0246,0.2
2009,-121.4182,50.3867,0.2
2009,-121.4168,51.8779,0.009
2009,-121.4167,49.6729,0
2009,-121.4158,50.1285,1.7
2009,-121.4157,49.141,0.009
2009,-121.4148,49.6618,0.009
2009,-121.4122,49.3963,0
2009,-121.4112,49.2521,0
2009,-121.41,49.05,0
2009,-121.41,49.35,0
2009,-121.41,49.68,0
2009,-121.41,52.33,0
2009,-121.4099,50.4121,0.009
2009,-121.4093,49.7197,0
2009,-121.4091,49.3096,0
2009,-121.408,53.8042,0.8
2009,-121.4061,50.7911,0
2009,-121.4057,49.6709,0.009
2009,-121.4049,49.1406,0.009
2009,-121.4035,49.5577,0.2
2009,-121.4035,50.79,34.6
2009,-121.4032,48.879,0
2009,-121.4022,50.809,1.2
2009,-121.4014,49.3549,0
2009,-121.4006,50.2688,0
2009,-121.4002,49.5032,0
2009,-121.4,50.5833,0
2009,-121.4,50.88,0
2009,-121.399,50.792,0.6
2009,-121.3989,50.3792,0.8
2009,-121.3981,49.6354,0
2009,-121.397,49.2648,0
2009,-121.397,49.3905,0
2009,-121.3957,49.27,0
2009,-121.3952,53.8154,0.43
2009,-121.3941,51.3055,0.85
2009,-121.392,52.4137,0.009
2009,-121.3917,51.3017,996
2009,-121.3915,49.6296,0
2009,-121.3906,50.3238,0
2009,-121.3901,50.3495,0
2009,-121.3895,50.0712,0
2009,-121.3892,50.7753,0.1
2009,-121.3888,49.2417,0
2009,-121.3881,49.3704,0.1
2009,-121.3881,52.0447,0.009
2009,-121.3874,49.2427,0
2009,-121.3866,51.705,0.009
2009,-121.3837,49.2582,0
2009,-121.3827,49.228,0
2009,-121.3816,49.6926,0
2009,-121.3809,49.2185,0
2009,-121.3809,52.2939,NA
2009,-121.3809,56.5589,0
2009,-121.3802,50.5327,2.7
2009,-121.38,49.78,0
2009,-121.379,50.6002,0
2009,-121.3789,50.4015,0
2009,-121.3782,49.3746,0
2009,-121.3771,50.8345,25
2009,-121.3765,50.5782,0.009
2009,-121.3762,50.5332,0.1
2009,-121.376,51.7763,0.009
2009,-121.3752,52.3611,0.009
2009,-121.3715,51.8542,0.009
2009,-121.3714,50.72,0
2009,-121.3705,48.4704,0
2009,-121.3704,51.1299,0.1
2009,-121.37,59.0638,0.2
2009,-121.3693,49.9125,2
2009,-121.3693,51.7347,0
2009,-121.3685,50.4198,0.01
2009,-121.3684,51.3773,0
2009,-121.3681,49.3624,0
2009,-121.3672,51.9437,0
2009,-121.3668,49.1715,0.009
2009,-121.3661,49.9115,0.009
2009,-121.3654,49.3715,0
2009,-121.364,50.5293,0
2009,-121.3633,51.985,0.009
2009,-121.363,50.6498,0
2009,-121.3618,49.3789,0
2009,-121.36,49.37,0
2009,-121.3586,52.4263,0.009
2009,-121.3571,53.813,0.002
2009,-121.3568,52.4399,0.09
2009,-121.3553,51.564,0
2009,-121.3544,49.3245,0
2009,-121.3538,51.7257,0.009
2009,-121.3537,55.0953,0.5
2009,-121.3526,50.0213,0.009
2009,-121.3519,49.3777,0.01
2009,-121.3512,50.3863,0
2009,-121.351,54.0842,0.009
2009,-121.3506,49.3637,0
2009,-121.3489,50.396,0.009
2009,-121.3489,56.5478,0.009
2009,-121.3487,49.3789,0
2009,-121.3479,50.3849,6.6
2009,-121.3466,49.3733,0
2009,-121.3466,50.3828,0
2009,-121.3457,49.27,0
2009,-121.3416,50.534,0
2009,-121.3385,51.5727,0.8
2009,-121.3345,50.4112,0
2009,-121.334,50.7066,0.2
2009,-121.3339,51.5009,0
2009,-121.3333,52.35,0.009
2009,-121.3321,50.4219,0.009
2009,-121.3313,50.7136,0.009
2009,-121.3308,51.0658,0.009
2009,-121.3308,52.4585,0.009
2009,-121.33,51.56,0
2009,-121.3295,49.0831,0
2009,-121.3272,49.1588,0
2009,-121.3257,52.4562,0.009
2009,-121.3254,49.3481,0
2009,-121.3245,52.3098,0
2009,-121.3229,50.4058,0.009
2009,-121.3224,50.428,0.99
2009,-121.3216,56.2928,0
2009,-121.3211,49.3905,0
2009,-121.3204,49.3892,0
2009,-121.3193,49.7923,0.009
2009,-121.3171,49.3834,0
2009,-121.3171,49.4282,0
2009,-121.3164,49.3865,0
2009,-121.3159,49.4093,0
2009,-121.3151,49.4166,0
2009,-121.3149,49.4093,0
2009,-121.3143,49.3883,0
2009,-121.3133,57.435,0.4
2009,-121.3119,50.6183,0
2009,-121.3097,50.9784,0.02
2009,-121.3094,51.6031,0.009
2009,-121.309,49.3421,0
2009,-121.3083,51.6225,0
2009,-121.3077,50.4483,0
2009,-121.3067,50.6275,0.15
2009,-121.3057,49.4299,0
2009,-121.3038,49.4366,0
2009,-121.3033,50.4717,1.7
2009,-121.3032,50.5735,15
2009,-121.302,49.4467,0
2009,-121.3005,52.3998,0.009
2009,-121.3,49.43,0
2009,-121.2997,49.444,0
2009,-121.298,49.435,0
2009,-121.2972,50.3914,0.5
2009,-121.2971,49.4365,0
2009,-121.2947,49.439,0
2009,-121.2938,52.2853,0
2009,-121.2937,49.7961,0.009
2009,-121.2936,51.1641,0.009
2009,-121.2928,49.3256,0
2009,-121.2921,50.5688,0
2009,-121.2918,50.6551,40
2009,-121.2916,50.7309,45
2009,-121.2892,53.1918,0.5
2009,-121.2873,49.3241,0
2009,-121.2844,49.4408,0.009
2009,-121.2842,50.556,0
2009,-121.2835,50.4573,0
2009,-121.2829,52.9649,0.2
2009,-121.2821,49.3216,0
2009,-121.2811,50.5968,0
2009,-121.2799,50.5634,0.01
2009,-121.278,49.4428,0
2009,-121.2759,49.5842,0
2009,-121.2759,49.8418,14.81
2009,-121.2733,51.1583,0.1
2009,-121.2721,49.3119,0
2009,-121.2709,49.8379,0
2009,-121.2693,51.1736,0.8
2009,-121.2681,50.2234,0.75
2009,-121.2677,52.9573,0.009
2009,-121.2667,50.6167,0
2009,-121.2665,51.9605,0.4
2009,-121.265,50.4381,0.01
2009,-121.2632,56.2585,40.1
2009,-121.2627,49.4463,0
2009,-121.2619,49.4766,0
2009,-121.2605,53.7809,0.009
2009,-121.2597,49.4341,0
2009,-121.2581,51.3087,0.009
2009,-121.2579,49.4571,0
2009,-121.2575,49.4079,0
2009,-121.2567,49.7259,0.8
2009,-121.2559,50.4179,0.01
2009,-121.2548,51.6913,0
2009,-121.2539,49.8673,2
2009,-121.2529,50.8528,0
2009,-121.2528,49.4636,0
2009,-121.2528,49.4742,0
2009,-121.2528,49.476,0
2009,-121.25,52.5237,0.009
2009,-121.2487,51.6233,0
2009,-121.2467,51.1928,5.4
2009,-121.2463,49.4937,0
2009,-121.246,50.1677,3
2009,-121.2442,50.7501,1
2009,-121.2418,49.4936,0
2009,-121.2403,50.8325,0.009
2009,-121.2393,51.6065,0.009
2009,-121.2383,49.7966,0
2009,-121.2382,50.7475,0.009
2009,-121.2375,50.7466,2
2009,-121.2373,51.3738,0
2009,-121.235,50.9913,595
2009,-121.2343,51.0942,0
2009,-121.2322,51.1445,0
2009,-121.2321,49.8536,0
2009,-121.2301,51.1443,0.98
2009,-121.23,56.67,0.009
2009,-121.2297,56.2798,0.009
2009,-121.2281,53.0325,0.009
2009,-121.2271,51.6737,0.009
2009,-121.226,49.4519,0.009
2009,-121.2253,49.8685,0.009
2009,-121.2253,56.2763,0
2009,-121.2249,49.4952,0
2009,-121.2233,55.2557,0.009
2009,-121.2229,50.6425,0.4
2009,-121.2228,50.3474,0.009
2009,-121.2225,51.8329,0
2009,-121.2188,51.6648,0.009
2009,-121.2184,51.6769,0.009
2009,-121.2157,49.8265,0.009
2009,-121.2152,49.8626,0
2009,-121.2152,51.3591,0.009
2009,-121.2137,50.819,280
2009,-121.2136,51.6822,0.009
2009,-121.21,51.41,0
2009,-121.2097,55.1262,0
2009,-121.2075,50.7377,0
2009,-121.2061,49.8571,0
2009,-121.206,52.5597,0.5
2009,-121.2048,50.8703,0
2009,-121.2036,49.4995,0
2009,-121.2017,50.7333,0
2009,-121.2016,49.8616,435
2009,-121.2015,49.8633,0
2009,-121.1996,50.7866,0.009
2009,-121.1982,49.1779,0
2009,-121.1971,52.5522,0.009
2009,-121.1941,56.4431,0
2009,-121.1902,51.6185,0.009
2009,-121.1893,57.0688,0.15
2009,-121.1874,56.5648,0
2009,-121.1863,52.9465,0.009
2009,-121.1834,49.5663,0
2009,-121.1834,50.1885,0
2009,-121.1804,49.5853,0
2009,-121.18,51.55,1.4
2009,-121.1759,49.1061,0.009
2009,-121.17,49.5839,0
2009,-121.1697,49.8582,0
2009,-121.169,50.3666,0.3
2009,-121.1686,49.5922,0
2009,-121.1667,50.0667,0.009
2009,-121.1666,50.2912,0.1
2009,-121.1657,51.7135,150
2009,-121.165,49.8619,0
2009,-121.1637,49.5885,0
2009,-121.1601,50.8925,0
2009,-121.1594,54.9465,0.009
2009,-121.1559,50.8305,0.009
2009,-121.1535,50.8027,0.25
2009,-121.1505,51.5673,0
2009,-121.15,50.6167,0
2009,-121.1484,51.5406,11
2009,-121.1439,55.1648,0
2009,-121.1417,51.5818,0.009
2009,-121.1398,49.6509,0.6
2009,-121.1383,51.9836,0.5
2009,-121.1382,50.6689,0.009
2009,-121.1369,51.2437,0.2
2009,-121.1349,51.1539,0.5
2009,-121.1347,51.4687,0
2009,-121.1346,50.2201,0.2
2009,-121.1325,51.5097,0.009
2009,-121.1309,49.0496,0.25
2009,-121.1285,49.5967,0.009
2009,-121.1237,51.1853,0.009
2009,-121.123,53.7197,0.009
2009,-121.1196,50.2373,0.009
2009,-121.1178,53.3657,0.009
2009,-121.1167,50.8333,0
2009,-121.1159,51.3009,0.8
2009,-121.1156,50.6193,0.009
2009,-121.1152,51.7596,0.7
2009,-121.1108,52.2919,0.009
2009,-121.11,51.58,0
2009,-121.1093,56.2951,5
2009,-121.1079,51.4708,0.06
2009,-121.1055,50.7977,0.2
2009,-121.1034,49.2376,0
2009,-121.1031,50.3523,0
2009,-121.1021,49.5927,0
2009,-121.1021,51.12,32.5
2009,-121.0983,56.3533,0.009
2009,-121.0948,50.2334,6.9
2009,-121.0943,51.1131,0
2009,-121.0938,56.3695,0.009
2009,-121.0937,50.2201,9.5
2009,-121.0921,56.7048,0
2009,-121.0913,51.9514,0.009
2009,-121.0912,51.5835,0
2009,-121.0848,49.0351,0
2009,-121.0846,50.2037,3.9
2009,-121.0833,52.1667,0
2009,-121.0829,56.3686,0.009
2009,-121.0796,56.3794,0
2009,-121.0784,50.2031,16
2009,-121.0784,52.6074,0.16
2009,-121.077,50.2035,15
2009,-121.0758,49.5851,0
2009,-121.0744,56.9956,0.009
2009,-121.0709,51.8756,0.009
2009,-121.0701,49.8611,0.018
2009,-121.0694,49.8708,0.018
2009,-121.0686,49.8337,0
2009,-121.0675,56.6789,0
2009,-121.0673,50.8365,0
2009,-121.0667,50.7,0
2009,-121.0594,49.0482,0.009
2009,-121.059,50.0871,0.009
2009,-121.0581,50.1884,5
2009,-121.0567,56.8087,0.009
2009,-121.0554,50.1667,0.009
2009,-121.0545,50.1714,0
2009,-121.0525,54.9816,32
2009,-121.0509,49.9769,0.1
2009,-121.0508,50.125,0.009
2009,-121.0499,50.1599,0.009
2009,-121.0471,51.0737,0.009
2009,-121.0457,51.6733,0
2009,-121.0426,49.8841,0
2009,-121.0401,52.4584,0.009
2009,-121.0391,50.9656,4
2009,-121.0361,54.9693,0.1
2009,-121.034,50.154,0.8
2009,-121.0312,50.1417,0.009
2009,-121.0266,51.355,0
2009,-121.0259,49.6554,0
2009,-121.0238,50.179,20
2009,-121.0233,49.6633,0.02
2009,-121.0193,53.8231,0.009
2009,-121.0182,50.1887,0.009
2009,-121.017,57.2321,0.3
2009,-121.0168,49.0385,0.009
2009,-121.0128,51.3777,0.009
2009,-121.0119,49.7481,0.009
2009,-121.0108,49.776,0.009
2009,-121.0094,50.9461,0.009
2009,-121.0079,49.738,0.009
2009,-121.0075,50.1,0
2009,-121.0073,49.737,0.009
2009,-121.0065,49.7845,0.009
2009,-121.0052,49.8027,0.009
2009,-121.005,59.1033,0.5
2009,-121.004,49.7765,0.009
2009,-121.004,59.107,89.1
2009,-121.0038,49.799,0.009
2009,-120.9961,51.39,0.009
2009,-120.996,51.5844,0.009
2009,-120.9958,53.865,0.009
2009,-120.9888,50.9116,0.009
2009,-120.9882,50.8551,0
2009,-120.9882,51.5297,0.009
2009,-120.9871,56.0098,1.2
2009,-120.9866,49.9945,12.5
2009,-120.983,56.4888,0.009
2009,-120.979,56.4817,11.009
2009,-120.9787,53.6952,0.009
2009,-120.9751,49.9681,0
2009,-120.972,50.7925,0
2009,-120.9717,50.0847,0.009
2009,-120.9692,50.7111,0.009
2009,-120.9687,50.404,0.009
2009,-120.965,50.14,0.009
2009,-120.9646,50.2568,0.009
2009,-120.9646,50.5154,0.009
2009,-120.9642,49.1038,0.009
2009,-120.9638,51.9793,560
2009,-120.9625,51.8544,0.1
2009,-120.9619,50.733,0.9
2009,-120.9606,49.9018,0
2009,-120.9578,49.921,0.009
2009,-120.9575,53.6532,0
2009,-120.9541,50.2288,0
2009,-120.9536,49.0915,0.009
2009,-120.9536,52.6896,0.009
2009,-120.952,55.2786,0.009
